GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference
416,CHI,NOP,0,1,55,51,0,5,-4
416,CHI,NOP,0,1,51,43,0,3,-6
416,CHI,NOP,0,1,42,42,0,5,-6
416,CHI,NOP,0,1,42,32,1,2,-8
416,CHI,NOP,0,1,25,18,0,5,-6
416,CHI,NOP,0,1,18,9,1,2,-8
416,CHI,NOP,1,0,9,9,0,5,6
417,SAC,PHX,0,1,174,152,0,0,-4
417,SAC,PHX,1,0,152,147,0,2,4
417,SAC,PHX,0,1,146,137,0,0,-4
417,SAC,PHX,1,0,137,132,1,2,4
417,SAC,PHX,0,1,132,106,0,2,-6
417,SAC,PHX,0,1,105,103,0,2,-6
417,SAC,PHX,0,1,103,103,1,2,-6
417,SAC,PHX,1,0,103,103,0,5,4
417,SAC,PHX,1,0,101,84,0,3,4
417,SAC,PHX,0,1,84,69,0,0,-4
417,SAC,PHX,1,0,69,55,1,2,4
417,SAC,PHX,0,1,55,55,0,5,-6
417,SAC,PHX,0,1,55,51,1,3,-7
417,SAC,PHX,1,0,51,30,0,0,4
417,SAC,PHX,1,0,30,29,0,5,4
417,SAC,PHX,0,1,29,21,0,5,-2
417,SAC,PHX,0,1,21,14,0,2,-2
417,SAC,PHX,0,1,14,14,0,2,-2
417,SAC,PHX,0,1,13,12,0,5,-2
417,SAC,PHX,0,1,12,8,0,3,-4
417,SAC,PHX,0,1,7,4,1,2,-4
417,SAC,PHX,0,1,4,4,0,5,-2
417,SAC,PHX,0,1,4,0,0,3,-4
418,OKC,SAS,0,1,178,170,1,2,2
418,OKC,SAS,0,1,167,142,0,5,4
418,OKC,SAS,1,0,142,139,0,3,-4
418,OKC,SAS,1,0,137,132,0,0,-4
418,OKC,SAS,1,0,132,112,0,5,-4
418,OKC,SAS,1,0,112,93,0,3,-5
418,OKC,SAS,1,0,92,88,1,2,-5
418,OKC,SAS,0,1,88,72,0,2,3
418,OKC,SAS,1,0,71,64,0,2,-3
418,OKC,SAS,1,0,63,57,0,3,-3
418,OKC,SAS,0,1,56,32,0,3,3
418,OKC,SAS,1,0,31,22,0,2,-3
418,OKC,SAS,1,0,21,16,1,2,-3
418,OKC,SAS,0,1,16,16,0,5,1
418,OKC,SAS,0,1,16,1,0,2,0
419,OKC,SAS,0,1,180,178,0,5,1
419,OKC,SAS,1,0,178,168,0,3,-1
419,OKC,SAS,1,0,167,143,0,5,-1
419,OKC,SAS,1,0,142,124,0,3,-2
419,OKC,SAS,0,1,123,105,0,0,2
419,OKC,SAS,1,0,105,94,0,2,-2
419,OKC,SAS,0,1,93,84,0,2,2
419,OKC,SAS,1,0,84,67,1,2,-2
419,OKC,SAS,0,1,67,49,1,2,0
419,OKC,SAS,1,0,49,37,0,2,-2
419,OKC,SAS,0,1,36,36,0,5,2
419,OKC,SAS,1,0,36,18,0,2,-2
419,OKC,SAS,1,0,17,14,0,5,-2
419,OKC,SAS,1,0,14,12,0,5,-2
419,OKC,SAS,1,0,12,10,0,0,-4
420,DET,CLE,0,1,171,157,0,2,-7
420,DET,CLE,1,0,156,141,0,2,7
420,DET,CLE,0,1,140,130,1,2,-7
420,DET,CLE,1,0,130,109,1,2,5
420,DET,CLE,0,1,109,104,1,2,-7
420,DET,CLE,1,0,104,83,0,2,5
420,DET,CLE,0,1,81,73,1,2,-5
420,DET,CLE,1,0,73,51,0,3,3
420,DET,CLE,0,1,50,41,1,2,-3
420,DET,CLE,0,1,41,36,0,5,-1
420,DET,CLE,0,1,35,30,0,2,-2
420,DET,CLE,0,1,29,26,0,5,-2
420,DET,CLE,0,1,25,15,1,3,-3
420,DET,CLE,1,0,15,0,0,2,0
421,DET,CLE,0,1,174,170,0,2,-2
421,DET,CLE,0,1,170,167,1,2,-2
421,DET,CLE,1,0,167,141,0,3,0
421,DET,CLE,0,1,141,125,0,5,0
421,DET,CLE,0,1,125,107,0,3,-2
421,DET,CLE,1,0,106,93,1,2,2
421,DET,CLE,0,1,93,70,1,2,-4
421,DET,CLE,1,0,70,50,0,0,2
421,DET,CLE,0,1,50,29,0,2,-2
421,DET,CLE,1,0,27,7,0,2,2
421,DET,CLE,0,1,5,5,0,5,-2
421,DET,CLE,0,1,5,4,0,5,-2
421,DET,CLE,1,0,4,1,0,5,3
422,SAS,DAL,1,0,162,146,1,2,1
422,SAS,DAL,0,1,145,129,0,5,-3
422,SAS,DAL,0,1,129,129,0,0,-3
422,SAS,DAL,1,0,129,109,0,2,3
422,SAS,DAL,0,1,109,109,0,5,-3
422,SAS,DAL,1,0,109,109,0,5,3
422,SAS,DAL,1,0,109,96,0,5,5
